online_order,book_table,location,approx_cost,category,city,status,stacked_cuisines,stacked_rest_type
Yes,No,Basavanagudi,500.0,Delivery,Banashankari,1,Continental,Cafe
Yes,No,Bannerghatta Road,1100.0,Dine-out,Bannerghatta Road,1,Continental,Food Court
No,Yes,Lavelle Road,1200.0,Delivery,Brigade Road,1,Salad,Casual Dining
Yes,Yes,MG Road,1800.0,Delivery,Brigade Road,1,Thai,Casual Dining
Yes,No,Sarjapur Road,300.0,Dine-out,Bellandur,0,Rolls,Quick Bites
Yes,No,HSR,1000.0,Delivery,Bellandur,1,Asian,Casual Dining
No,No,Jayanagar,200.0,Desserts,Basavanagudi,1,Desserts,Dessert Parlor
No,No,Basavanagudi,550.0,Dine-out,Banashankari,1,Chinese,Casual Dining
Yes,No,Shanti Nagar,500.0,Delivery,Basavanagudi,0,Chinese,Casual Dining
No,Yes,MG Road,1700.0,Dine-out,Brigade Road,1,Thai,Lounge
No,Yes,MG Road,2500.0,Cafes,Brigade Road,1,North Indian,Cafe
Yes,No,Indiranagar,700.0,Delivery,Brigade Road,1,Biryani,Takeaway
Yes,No,Banashankari,200.0,Delivery,Basavanagudi,1,Fast Food,Quick Bites
Yes,No,Jayanagar,450.0,Delivery,Banashankari,0,American,Cafe
Yes,No,Sarjapur Road,400.0,Delivery,Bellandur,1,North Indian,Casual Dining
No,No,JP Nagar,1100.0,Dine-out,Bannerghatta Road,0,Seafood,Bar
Yes,No,Jayanagar,400.0,Delivery,Basavanagudi,1,Mithai,Sweet Shop
Yes,Yes,Bellandur,1400.0,Pubs and bars,Bellandur,1,North Indian,Casual Dining
Yes,No,Indiranagar,800.0,Delivery,Brigade Road,1,Biryani,Casual Dining
Yes,Yes,JP Nagar,600.0,Delivery,Bannerghatta Road,1,Asian,Cafe
Yes,No,JP Nagar,750.0,Delivery,Bannerghatta Road,1,Biryani,Casual Dining
No,No,MG Road,3000.0,Dine-out,Brigade Road,1,European,Fine Dining
Yes,Yes,Sarjapur Road,1600.0,Delivery,Bellandur,1,North Indian,Microbrewery
No,Yes,Sarjapur Road,1500.0,Delivery,Bellandur,1,Continental,Casual Dining
No,Yes,MG Road,2500.0,Dine-out,Brigade Road,1,Salad,Cafe
Yes,Yes,St. Marks Road,1700.0,Dine-out,Brigade Road,1,Japanese,Casual Dining
Yes,No,BTM,200.0,Delivery,Bannerghatta Road,1,Cafe,Cafe
No,No,Jayanagar,1200.0,Dine-out,Basavanagudi,1,North Indian,Food Court
Yes,Yes,Sarjapur Road,1400.0,Buffet,Bellandur,1,Goan,Casual Dining
Yes,No,Ulsoor,1800.0,Dine-out,Brigade Road,1,Thai,Casual Dining
Yes,Yes,Shanti Nagar,1200.0,Delivery,Brigade Road,1,Kebab,Casual Dining
Yes,Yes,Bannerghatta Road,1000.0,Buffet,Bannerghatta Road,1,North Indian,Casual Dining
Yes,No,Jayanagar,200.0,Dine-out,Basavanagudi,1,North Indian,Quick Bites
Yes,Yes,Richmond Road,1000.0,Desserts,Brigade Road,1,Konkan,Casual Dining
Yes,No,Banashankari,450.0,Delivery,Banashankari,1,Burger,Delivery
Yes,No,Indiranagar,650.0,Delivery,Brigade Road,1,Mangalorean,Casual Dining
Yes,No,Brigade Road,800.0,Dine-out,Brigade Road,0,Chinese,Casual Dining
Yes,Yes,Jayanagar,1200.0,Dine-out,Basavanagudi,1,Asian,Casual Dining
Yes,No,Bellandur,400.0,Desserts,Bellandur,1,Sandwich,Dessert Parlor
Yes,Yes,Banashankari,1200.0,Delivery,Banashankari,1,Beverages,Casual Dining
Yes,No,Banashankari,750.0,Dine-out,Basavanagudi,1,North Indian,Casual Dining
Yes,No,BTM,700.0,Delivery,Bannerghatta Road,1,Fast Food,Casual Dining
No,No,Bellandur,600.0,Delivery,Bellandur,0,North Indian,Casual Dining
No,No,Basavanagudi,300.0,Dine-out,Banashankari,1,North Indian,Quick Bites
No,No,Bannerghatta Road,800.0,Delivery,Bannerghatta Road,0,Seafood,Casual Dining
Yes,No,Richmond Road,1000.0,Buffet,Brigade Road,1,Italian,Casual Dining
No,Yes,Lavelle Road,1200.0,Delivery,Brigade Road,1,Pizza,Bar
Yes,Yes,JP Nagar,1100.0,Delivery,Bannerghatta Road,1,Seafood,Bar
Yes,Yes,Shanti Nagar,1200.0,Buffet,Brigade Road,1,Kebab,Casual Dining
Yes,No,JP Nagar,500.0,Delivery,Bannerghatta Road,1,North Indian,Delivery
No,No,Church Street,900.0,Dine-out,Brigade Road,1,Continental,Casual Dining
Yes,Yes,Jayanagar,800.0,Cafes,Basavanagudi,1,Cafe,Casual Dining
Yes,No,Jayanagar,400.0,Delivery,Banashankari,1,Cafe,Cafe
No,Yes,JP Nagar,1200.0,Drinks & nightlife,Bannerghatta Road,1,Italian,Pub
Yes,No,Ulsoor,700.0,Delivery,Brigade Road,1,Cafe,Cafe
Yes,Yes,St. Marks Road,1400.0,Dine-out,Brigade Road,1,Salad,Bar
Yes,No,Banashankari,450.0,Delivery,Banashankari,1,Salad,Delivery
No,No,Church Street,800.0,Dine-out,Brigade Road,1,Asian,Casual Dining
Yes,Yes,St. Marks Road,1700.0,Delivery,Brigade Road,1,Indonesian,Bar
Yes,Yes,Bannerghatta Road,800.0,Delivery,Bannerghatta Road,1,North Indian,Casual Dining
Yes,No,Lavelle Road,550.0,Delivery,Brigade Road,1,Desserts,Dessert Parlor
Yes,Yes,Cunningham Road,1000.0,Delivery,Brigade Road,1,Desserts,Cafe
Yes,No,BTM,700.0,Delivery,Basavanagudi,0,Continental,Cafe
No,No,Brigade Road,650.0,Buffet,Brigade Road,0,Continental,Casual Dining
Yes,No,Banashankari,800.0,Cafes,Basavanagudi,1,Italian,Casual Dining
Yes,Yes,Church Street,1000.0,Dine-out,Brigade Road,1,American,Casual Dining
No,Yes,Sarjapur Road,1600.0,Buffet,Bellandur,1,BBQ,Casual Dining
Yes,Yes,Jayanagar,900.0,Dine-out,Basavanagudi,1,Mexican,Casual Dining
Yes,No,Bellandur,300.0,Delivery,Bellandur,1,Chinese,Quick Bites
Yes,No,Basavanagudi,600.0,Cafes,Banashankari,1,Italian,Cafe
No,Yes,Jayanagar,1000.0,Dine-out,Basavanagudi,1,Pizza,Bar
Yes,No,Banashankari,900.0,Dine-out,Banashankari,1,Vietnamese,Casual Dining
Yes,Yes,Jayanagar,800.0,Dine-out,Basavanagudi,1,Beverages,Cafe
Yes,No,Frazer Town,700.0,Delivery,Brigade Road,1,Middle Eastern,Casual Dining
Yes,Yes,Banashankari,600.0,Cafes,Banashankari,1,Continental,Cafe
Yes,No,Sarjapur Road,600.0,Cafes,Bellandur,1,Burger,Cafe
Yes,No,MG Road,900.0,Desserts,Brigade Road,1,Ice Cream,Cafe
Yes,No,Marathahalli,500.0,Delivery,Bellandur,0,Chinese,Casual Dining
Yes,Yes,Jayanagar,650.0,Dine-out,Basavanagudi,1,Cafe,Cafe
No,Yes,JP Nagar,1300.0,Drinks & nightlife,Bannerghatta Road,1,North Indian,Bar
Yes,Yes,Bellandur,1000.0,Drinks & nightlife,Bellandur,1,Iranian,Casual Dining
Yes,No,Bellandur,400.0,Delivery,Bellandur,0,North Indian,Quick Bites
Yes,No,Bellandur,550.0,Delivery,Bellandur,1,Kebab,Casual Dining
Yes,Yes,Jayanagar,1500.0,Delivery,Banashankari,1,Asian,Microbrewery
Yes,Yes,St. Marks Road,1900.0,Dine-out,Brigade Road,1,Modern Indian,Casual Dining
Yes,Yes,Jayanagar,650.0,Cafes,Basavanagudi,1,Continental,Cafe
Yes,No,Jayanagar,700.0,Dine-out,Basavanagudi,0,Andhra,Casual Dining
Yes,No,Brigade Road,800.0,Delivery,Brigade Road,0,Cafe,Cafe
Yes,No,Sarjapur Road,250.0,Dine-out,Bellandur,0,Street Food,Quick Bites
No,No,Basavanagudi,550.0,Dine-out,Basavanagudi,1,Fast Food,Casual Dining
No,No,Church Street,900.0,Dine-out,Brigade Road,1,Cafe,Cafe
Yes,Yes,Sarjapur Road,1600.0,Dine-out,Bellandur,1,Finger Food,Microbrewery
No,No,Brigade Road,400.0,Dine-out,Brigade Road,1,Chinese,Quick Bites
Yes,No,Lavelle Road,600.0,Desserts,Brigade Road,1,Cafe,Cafe
Yes,No,Jayanagar,500.0,Dine-out,Basavanagudi,1,Desserts,Quick Bites
Yes,Yes,JP Nagar,600.0,Dine-out,Bannerghatta Road,1,Pizza,Cafe
Yes,Yes,Bellandur,1000.0,Cafes,Bellandur,1,Salad,Cafe
Yes,Yes,Residency Road,800.0,Cafes,Brigade Road,1,Asian,Cafe
Yes,No,JP Nagar,200.0,Delivery,Bannerghatta Road,1,Desserts,Quick Bites
Yes,Yes,Residency Road,800.0,Delivery,Brigade Road,1,Asian,Casual Dining
No,No,Basavanagudi,150.0,Dine-out,Banashankari,1,Fast Food,Quick Bites
Yes,No,Jayanagar,200.0,Delivery,Basavanagudi,1,Coffee,Quick Bites
Yes,No,JP Nagar,500.0,Delivery,Basavanagudi,0,North Indian,Delivery
Yes,No,HSR,700.0,Delivery,Bellandur,0,Pizza,Cafe
Yes,No,Jayanagar,650.0,Delivery,Basavanagudi,1,Biryani,Casual Dining
Yes,No,MG Road,500.0,Desserts,Brigade Road,1,Bakery,Cafe
Yes,No,Indiranagar,400.0,Delivery,Brigade Road,1,Biryani,Quick Bites
Yes,No,Banashankari,550.0,Cafes,Basavanagudi,1,Beverages,Cafe
Yes,No,Sarjapur Road,600.0,Delivery,Bellandur,1,Desserts,Delivery
Yes,Yes,Bannerghatta Road,800.0,Dine-out,Bannerghatta Road,1,North Indian,Casual Dining
No,No,Church Street,800.0,Dine-out,Brigade Road,1,Steak,Casual Dining
Yes,No,HSR,400.0,Delivery,Bellandur,0,Chinese,Quick Bites
Yes,No,Bellandur,500.0,Desserts,Bellandur,1,Healthy Food,Delivery
No,No,Bannerghatta Road,500.0,Cafes,Bannerghatta Road,1,Juices,Cafe
Yes,No,Brigade Road,2000.0,Delivery,Brigade Road,1,Chinese,Quick Bites
Yes,No,Basavanagudi,500.0,Delivery,Basavanagudi,1,South Indian,Casual Dining
No,No,Commercial Street,300.0,Desserts,Brigade Road,0,Mithai,Quick Bites
Yes,Yes,Bellandur,1500.0,Dine-out,Bellandur,1,Biryani,Bar
No,No,Brigade Road,1200.0,Dine-out,Brigade Road,1,BBQ,Casual Dining
Yes,No,Church Street,650.0,Cafes,Brigade Road,1,Steak,Cafe
Yes,No,Jayanagar,300.0,Delivery,Basavanagudi,1,Desserts,Dessert Parlor
Yes,No,Brigade Road,450.0,Dine-out,Brigade Road,1,Fast Food,Quick Bites
No,No,Basavanagudi,450.0,Dine-out,Banashankari,1,Mangalorean,Quick Bites
Yes,No,Mysore Road,400.0,Dine-out,Banashankari,1,South Indian,Casual Dining
Yes,Yes,Lavelle Road,1700.0,Delivery,Brigade Road,1,Finger Food,Microbrewery
Yes,No,JP Nagar,300.0,Delivery,Bannerghatta Road,0,Rolls,Takeaway
No,No,Residency Road,150.0,Desserts,Brigade Road,1,Desserts,Dessert Parlor
Yes,Yes,Shanti Nagar,1200.0,Dine-out,Brigade Road,1,North Indian,Casual Dining
Yes,No,Bellandur,500.0,Desserts,Bellandur,1,Chinese,Casual Dining
Yes,No,JP Nagar,600.0,Delivery,Bannerghatta Road,1,Fast Food,Beverage Shop
Yes,No,Mysore Road,400.0,Delivery,Banashankari,1,North Indian,Casual Dining
Yes,No,HSR,1000.0,Delivery,Bellandur,1,Continental,Casual Dining
Yes,Yes,JP Nagar,1100.0,Delivery,Bannerghatta Road,1,South American,Bar
Yes,Yes,Sarjapur Road,1600.0,Drinks & nightlife,Bellandur,1,Italian,Microbrewery
Yes,No,Brigade Road,350.0,Dine-out,Brigade Road,0,Chinese,Quick Bites
Yes,No,Jayanagar,400.0,Dine-out,Basavanagudi,1,Street Food,Quick Bites
Yes,Yes,Sarjapur Road,1400.0,Drinks & nightlife,Bellandur,1,Italian,Microbrewery
Yes,No,Jayanagar,600.0,Dine-out,Basavanagudi,1,Seafood,Casual Dining
Yes,No,Old Airport Road,600.0,Delivery,Bellandur,1,Bakery,Delivery
Yes,No,Richmond Road,1700.0,Dine-out,Brigade Road,1,North Indian,Casual Dining
No,No,Bellandur,600.0,Delivery,Bellandur,0,Bakery,Quick Bites
Yes,Yes,Bannerghatta Road,1700.0,Delivery,Bannerghatta Road,1,Italian,Lounge
No,No,Residency Road,1500.0,Dine-out,Brigade Road,1,Continental,Casual Dining
Yes,Yes,Jayanagar,1200.0,Delivery,Banashankari,1,Chinese,Casual Dining
Yes,No,Jayanagar,500.0,Delivery,Banashankari,1,Continental,Casual Dining
Yes,No,Banashankari,200.0,Delivery,Banashankari,0,Street Food,Quick Bites
No,No,Brigade Road,500.0,Delivery,Brigade Road,1,Burger,Cafe
Yes,No,Sarjapur Road,600.0,Cafes,Bellandur,1,Italian,Cafe
Yes,No,Ulsoor,800.0,Cafes,Brigade Road,1,American,Cafe
No,Yes,Bellandur,1800.0,Dine-out,Bellandur,1,Asian,Casual Dining
No,No,Church Street,800.0,Delivery,Brigade Road,1,Momos,Casual Dining
Yes,Yes,Cunningham Road,1300.0,Delivery,Brigade Road,1,Pizza,Casual Dining
Yes,No,MG Road,900.0,Desserts,Brigade Road,1,North Indian,Cafe
Yes,No,Bellandur,900.0,Desserts,Bellandur,0,Beverages,Dessert Parlor
Yes,No,Banashankari,750.0,Delivery,Banashankari,1,Fast Food,Casual Dining
Yes,Yes,Jayanagar,1200.0,Delivery,Banashankari,1,Vietnamese,Casual Dining
No,Yes,JP Nagar,1600.0,Dine-out,Bannerghatta Road,1,Mediterranean,Casual Dining
Yes,Yes,Residency Road,800.0,Delivery,Brigade Road,1,Desserts,Casual Dining
Yes,Yes,Bannerghatta Road,900.0,Delivery,Bannerghatta Road,1,North Indian,Casual Dining
Yes,Yes,Cunningham Road,1300.0,Desserts,Brigade Road,1,Thai,Pub
Yes,Yes,MG Road,2100.0,Delivery,Brigade Road,1,Thai,Casual Dining
Yes,No,JP Nagar,600.0,Cafes,Bannerghatta Road,1,Burger,Cafe
No,Yes,JP Nagar,1000.0,Dine-out,Bannerghatta Road,1,South Indian,Casual Dining
Yes,No,JP Nagar,550.0,Delivery,Bannerghatta Road,1,Biryani,Casual Dining
No,Yes,Jayanagar,1350.0,Buffet,Basavanagudi,1,North Indian,Casual Dining
Yes,No,Shanti Nagar,500.0,Delivery,Basavanagudi,0,North Indian,Casual Dining
No,Yes,Bannerghatta Road,800.0,Delivery,Bannerghatta Road,1,Chinese,Bar
Yes,No,Basavanagudi,400.0,Dine-out,Basavanagudi,1,Pizza,Quick Bites
No,Yes,MG Road,1500.0,Dine-out,Brigade Road,1,North Indian,Casual Dining
No,No,Jayanagar,250.0,Dine-out,Basavanagudi,1,South Indian,Quick Bites
Yes,Yes,Sarjapur Road,1300.0,Dine-out,Bellandur,1,South Indian,Casual Dining
No,No,JP Nagar,950.0,Buffet,Bannerghatta Road,0,Chinese,Casual Dining
Yes,No,Kumaraswamy Layout,650.0,Delivery,Banashankari,1,Cafe,Cafe
No,No,Lavelle Road,1200.0,Dine-out,Brigade Road,1,Steak,Pub
Yes,No,Basavanagudi,200.0,Delivery,Banashankari,1,Street Food,Quick Bites
Yes,No,JP Nagar,1000.0,Delivery,Basavanagudi,1,Beverages,Quick Bites
Yes,No,BTM,300.0,Dine-out,Bannerghatta Road,1,North Indian,Quick Bites
No,No,Marathahalli,1000.0,Buffet,Bellandur,1,Andhra,Casual Dining
Yes,No,Jayanagar,750.0,Delivery,Basavanagudi,1,Continental,Cafe
No,Yes,Marathahalli,1500.0,Dine-out,Bellandur,1,North Indian,Casual Dining
No,No,JP Nagar,1100.0,Dine-out,Bannerghatta Road,0,Seafood,Casual Dining
Yes,No,Jayanagar,750.0,Delivery,Banashankari,1,North Indian,Casual Dining
No,No,Banashankari,450.0,Delivery,Basavanagudi,1,Chinese,Quick Bites
Yes,No,Jayanagar,400.0,Delivery,Bannerghatta Road,1,Chinese,Quick Bites
No,No,Bellandur,550.0,Cafes,Bellandur,1,Beverages,Cafe
Yes,No,Banashankari,800.0,Delivery,Banashankari,1,Pizza,Quick Bites
Yes,Yes,Bannerghatta Road,900.0,Drinks & nightlife,Bannerghatta Road,1,Italian,Pub
Yes,Yes,Jayanagar,1500.0,Delivery,Basavanagudi,1,Chinese,Casual Dining
Yes,No,MG Road,200.0,Dine-out,Brigade Road,1,Mithai,Quick Bites
Yes,No,Bannerghatta Road,450.0,Dine-out,Bannerghatta Road,0,Beverages,Casual Dining
Yes,No,Indiranagar,550.0,Delivery,Brigade Road,0,North Indian,Casual Dining
Yes,No,Sarjapur Road,650.0,Delivery,Bellandur,1,Biryani,Delivery
Yes,Yes,Brigade Road,700.0,Dine-out,Brigade Road,1,North Indian,Casual Dining
No,Yes,MG Road,1000.0,Dine-out,Brigade Road,1,Continental,Casual Dining
No,Yes,Marathahalli,2500.0,Dine-out,Bellandur,1,Italian,Fine Dining
Yes,No,Sarjapur Road,250.0,Dine-out,Bellandur,0,North Indian,Quick Bites
Yes,No,Mysore Road,400.0,Delivery,Banashankari,1,South Indian,Casual Dining
Yes,Yes,Jayanagar,1200.0,Drinks & nightlife,Basavanagudi,1,Finger Food,Pub
No,No,Basavanagudi,450.0,Dine-out,Basavanagudi,0,Juices,Casual Dining
Yes,No,JP Nagar,300.0,Delivery,Bannerghatta Road,1,Chinese,Quick Bites
No,No,Church Street,800.0,Dine-out,Brigade Road,1,Steak,Casual Dining
Yes,No,Indiranagar,550.0,Delivery,Brigade Road,0,North Indian,Casual Dining
Yes,No,St. Marks Road,500.0,Delivery,Brigade Road,1,Turkish,Quick Bites
Yes,Yes,Church Street,1700.0,Dine-out,Brigade Road,1,Chinese,Casual Dining
Yes,No,Vasanth Nagar,400.0,Delivery,Brigade Road,0,Street Food,Quick Bites
Yes,Yes,JP Nagar,1100.0,Delivery,Bannerghatta Road,1,Italian,Casual Dining
Yes,No,Marathahalli,750.0,Dine-out,Bellandur,0,North Indian,Casual Dining
No,No,Church Street,900.0,Dine-out,Brigade Road,1,Cafe,Cafe
Yes,No,Bellandur,500.0,Delivery,Bellandur,0,Street Food,Casual Dining
Yes,No,MG Road,500.0,Desserts,Brigade Road,1,Cafe,Cafe
No,No,JP Nagar,1200.0,Drinks & nightlife,Bannerghatta Road,1,Seafood,Casual Dining
No,No,JP Nagar,1200.0,Delivery,Bannerghatta Road,1,South Indian,Casual Dining
Yes,No,Basavanagudi,750.0,Delivery,Basavanagudi,1,Beverages,Casual Dining
No,No,Richmond Road,2000.0,Dine-out,Brigade Road,1,North Indian,Bar
No,No,Shivajinagar,500.0,Dine-out,Brigade Road,1,North Indian,Casual Dining
Yes,Yes,Bannerghatta Road,1200.0,Delivery,Bannerghatta Road,1,Italian,Casual Dining
Yes,Yes,Banashankari,800.0,Delivery,Basavanagudi,1,Chinese,Casual Dining
No,No,Lavelle Road,1500.0,Dine-out,Brigade Road,1,Asian,Casual Dining
Yes,No,Jayanagar,600.0,Delivery,Basavanagudi,1,South Indian,Casual Dining
Yes,No,Banashankari,800.0,Delivery,Banashankari,1,Fast Food,Quick Bites
Yes,No,Bannerghatta Road,400.0,Dine-out,Bannerghatta Road,1,North Indian,Quick Bites
Yes,No,MG Road,800.0,Dine-out,Brigade Road,1,North Indian,Casual Dining
Yes,No,Bellandur,600.0,Cafes,Bellandur,0,Cafe,Quick Bites
Yes,No,Banashankari,250.0,Delivery,Banashankari,0,North Indian,Quick Bites
Yes,No,Jayanagar,400.0,Delivery,Banashankari,1,South Indian,Casual Dining
Yes,No,Sarjapur Road,600.0,Delivery,Bellandur,1,Italian,Delivery
Yes,Yes,Jayanagar,1200.0,Dine-out,Basavanagudi,1,Finger Food,Pub
Yes,Yes,JP Nagar,700.0,Dine-out,Bannerghatta Road,1,Italian,Casual Dining
Yes,No,JP Nagar,600.0,Delivery,Basavanagudi,1,Cafe,Cafe
Yes,Yes,Marathahalli,900.0,Delivery,Bellandur,1,Chinese,Casual Dining
Yes,No,Banashankari,400.0,Dine-out,Banashankari,0,South Indian,Quick Bites
Yes,Yes,Sarjapur Road,1400.0,Delivery,Bellandur,1,Italian,Pub
No,No,Bannerghatta Road,500.0,Cafes,Bannerghatta Road,1,Healthy Food,Cafe
Yes,Yes,Sarjapur Road,1400.0,Buffet,Bellandur,1,North Indian,Casual Dining
Yes,No,Banashankari,700.0,Cafes,Banashankari,1,Continental,Cafe
No,No,Brigade Road,500.0,Cafes,Brigade Road,1,Burger,Cafe
Yes,No,Sarjapur Road,800.0,Dine-out,Bellandur,0,Seafood,Casual Dining
Yes,No,Sarjapur Road,600.0,Delivery,Bellandur,0,Pizza,Cafe
Yes,No,Koramangala 8th Block,500.0,Delivery,Brigade Road,1,Desserts,Delivery
Yes,No,Jayanagar,400.0,Dine-out,Basavanagudi,1,Chinese,Quick Bites
Yes,No,Lavelle Road,600.0,Delivery,Brigade Road,1,Fast Food,Quick Bites
No,No,Ulsoor,750.0,Cafes,Brigade Road,1,Cafe,Cafe
Yes,No,Bannerghatta Road,500.0,Dine-out,Bannerghatta Road,1,Maharashtrian,Casual Dining
Yes,Yes,JP Nagar,1000.0,Delivery,Bannerghatta Road,1,Arabian,Casual Dining
Yes,No,HSR,1400.0,Delivery,Bellandur,1,Continental,Bar
Yes,Yes,Jayanagar,1500.0,Delivery,Basavanagudi,1,American,Microbrewery
Yes,Yes,Sarjapur Road,1300.0,Buffet,Bellandur,1,South Indian,Casual Dining
Yes,Yes,Jayanagar,700.0,Dine-out,Basavanagudi,1,Italian,Casual Dining
No,No,JP Nagar,1100.0,Drinks & nightlife,Bannerghatta Road,0,Kerala,Casual Dining
Yes,Yes,MG Road,1500.0,Dine-out,Brigade Road,1,North Indian,Casual Dining
No,No,Residency Road,1500.0,Dine-out,Brigade Road,1,Continental,Microbrewery
Yes,Yes,Sarjapur Road,1400.0,Buffet,Bellandur,1,Seafood,Bar
Yes,Yes,Marathahalli,750.0,Delivery,Bellandur,1,North Indian,Casual Dining
Yes,Yes,Jayanagar,1000.0,Delivery,Basavanagudi,1,Pizza,Pub
Yes,No,JP Nagar,600.0,Dine-out,Bannerghatta Road,1,Italian,Quick Bites
Yes,No,Banashankari,600.0,Dine-out,Basavanagudi,1,Chinese,Casual Dining
Yes,No,Jayanagar,700.0,Dine-out,Basavanagudi,0,Chinese,Casual Dining
Yes,Yes,Bannerghatta Road,1000.0,Delivery,Bannerghatta Road,1,Kerala,Casual Dining
No,No,Lavelle Road,1200.0,Cafes,Brigade Road,1,Cafe,Quick Bites
No,Yes,MG Road,3000.0,Buffet,Brigade Road,1,North Indian,Fine Dining
Yes,Yes,BTM,1500.0,Dine-out,Bannerghatta Road,1,Finger Food,Casual Dining
Yes,Yes,Jayanagar,1500.0,Buffet,Basavanagudi,1,BBQ,Casual Dining
No,No,Sarjapur Road,700.0,Delivery,Bellandur,0,Chinese,Casual Dining
Yes,No,Ulsoor,700.0,Cafes,Brigade Road,1,Cafe,Cafe
Yes,No,Banashankari,750.0,Dine-out,Basavanagudi,1,Juices,Casual Dining
Yes,No,Basavanagudi,200.0,Dine-out,Banashankari,0,Street Food,Quick Bites
No,No,Lavelle Road,400.0,Desserts,Brigade Road,1,Ice Cream,Dessert Parlor
No,No,Bellandur,600.0,Delivery,Bellandur,0,North Indian,Casual Dining
Yes,Yes,Marathahalli,600.0,Delivery,Bellandur,1,South Indian,Casual Dining
No,No,JP Nagar,800.0,Desserts,Bannerghatta Road,0,Italian,Dessert Parlor
Yes,Yes,Bannerghatta Road,900.0,Delivery,Bannerghatta Road,1,Beverages,Casual Dining
Yes,No,Banashankari,500.0,Delivery,Banashankari,0,North Indian,Quick Bites
Yes,No,Bannerghatta Road,500.0,Delivery,Bannerghatta Road,1,Belgian,Kiosk
Yes,Yes,Brigade Road,1600.0,Delivery,Brigade Road,1,Continental,Casual Dining
Yes,No,Sarjapur Road,1500.0,Delivery,Bellandur,1,North Indian,Bar
No,No,JP Nagar,350.0,Delivery,Bannerghatta Road,1,Biryani,Quick Bites
Yes,No,South Bangalore,650.0,Delivery,Bellandur,0,Hyderabadi,Takeaway
Yes,No,Ulsoor,1300.0,Dine-out,Brigade Road,1,Kerala,Casual Dining
Yes,Yes,Bellandur,600.0,Dine-out,Bellandur,1,Chinese,Casual Dining
Yes,No,Sarjapur Road,500.0,Buffet,Bellandur,1,North Indian,Casual Dining
Yes,No,Bannerghatta Road,800.0,Dine-out,Bannerghatta Road,0,Biryani,Casual Dining
Yes,No,Banashankari,900.0,Dine-out,Banashankari,1,Momos,Casual Dining
Yes,No,Ulsoor,700.0,Delivery,Brigade Road,1,Beverages,Cafe
Yes,No,Basavanagudi,750.0,Delivery,Banashankari,1,North Indian,Casual Dining
Yes,Yes,Church Street,1000.0,Dine-out,Brigade Road,1,Continental,Casual Dining
No,Yes,Jayanagar,1350.0,Buffet,Basavanagudi,1,Afghani,Casual Dining
Yes,No,Jayanagar,400.0,Dine-out,Basavanagudi,1,Chinese,Quick Bites
Yes,Yes,MG Road,1700.0,Delivery,Brigade Road,1,Continental,Casual Dining
Yes,No,JP Nagar,300.0,Delivery,Basavanagudi,1,Rajasthani,Quick Bites
No,No,Bellandur,600.0,Dine-out,Bellandur,1,North Indian,Casual Dining
Yes,Yes,Brigade Road,800.0,Delivery,Brigade Road,1,Rajasthani,Casual Dining
No,Yes,Shanti Nagar,800.0,Dine-out,Brigade Road,1,North Indian,Casual Dining
Yes,Yes,Banashankari,500.0,Cafes,Banashankari,1,Italian,Cafe
Yes,No,HSR,1400.0,Delivery,Bellandur,1,North Indian,Casual Dining
Yes,No,Brigade Road,750.0,Dine-out,Brigade Road,1,Mughlai,Casual Dining
Yes,No,Banashankari,700.0,Delivery,Basavanagudi,0,Vietnamese,Casual Dining
Yes,Yes,Bannerghatta Road,1000.0,Delivery,Bannerghatta Road,1,Arabian,Casual Dining
No,Yes,Sarjapur Road,1000.0,Dine-out,Bellandur,1,Chinese,Casual Dining
Yes,No,Sarjapur Road,500.0,Desserts,Bellandur,1,Beverages,Cafe
No,No,Jayanagar,850.0,Dine-out,Basavanagudi,1,Healthy Food,Cafe
Yes,No,JP Nagar,500.0,Delivery,Basavanagudi,0,Rolls,Delivery
No,Yes,MG Road,800.0,Cafes,Brigade Road,1,Continental,Cafe
Yes,No,Bellandur,1700.0,Delivery,Bellandur,1,American,Pub
No,No,Banashankari,450.0,Dine-out,Basavanagudi,1,Fast Food,Quick Bites
Yes,No,Bannerghatta Road,500.0,Dine-out,Bannerghatta Road,1,North Indian,Quick Bites
No,Yes,Jayanagar,1000.0,Drinks & nightlife,Basavanagudi,1,Italian,Bar
Yes,No,Ulsoor,700.0,Desserts,Brigade Road,1,Cafe,Cafe
Yes,Yes,Bellandur,1000.0,Buffet,Bellandur,1,Mughlai,Casual Dining
Yes,No,Banashankari,800.0,Dine-out,Banashankari,1,Continental,Casual Dining
Yes,No,Bannerghatta Road,500.0,Dine-out,Bannerghatta Road,1,Biryani,Quick Bites
Yes,Yes,Banashankari,800.0,Delivery,Basavanagudi,1,Thai,Casual Dining
Yes,No,Jayanagar,400.0,Delivery,Basavanagudi,1,Street Food,Sweet Shop
Yes,Yes,Bellandur,1000.0,Delivery,Bellandur,1,Salad,Cafe
Yes,No,Banashankari,500.0,Delivery,Banashankari,1,North Indian,Quick Bites
No,No,Banashankari,1200.0,Drinks & nightlife,Basavanagudi,1,Steak,Pub
No,No,Banashankari,1200.0,Drinks & nightlife,Banashankari,1,Mexican,Pub
Yes,Yes,Sarjapur Road,1200.0,Pubs and bars,Bellandur,1,Continental,Pub
Yes,Yes,Bellandur,1500.0,Buffet,Bellandur,0,Chinese,Casual Dining
